customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,signup_date,churn_date,random_col
7615-ESMYF,Female,0.0,Yes,No,2.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,Yes,2021-02-26,,8771
3858-VOBET,Male,0.0,No,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,Yes,2024-06-17,,4729
7020-OZKXZ,Female,1.0,No,No,9.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,No,2021-07-29,,1316
3977-QCRSL,Female,0.0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,117.95,No,2020-03-29,,1383
0017-DINOC,Male,0.0,No,No,54.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,No,2020-08-26,2023-08-06,9261
1447-PJGGA,Female,0.0,No,No,57.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,Yes,2023-09-16,2024-09-23,8924
8565-CLBZW,,,No,,24.0,,,Fiber optic,No,No,Yes,,,No,,,,89.85,2165.05,Yes,2024-06-18,2027-08-19,3491
9139-WQQDY,Female,0.0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,Yes,2020-06-15,,6848
0224-HJAPT,Male,0.0,No,No,5.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes,2022-03-31,2023-09-04,3272
8086-OVPWV,Male,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes,2019-07-10,2020-11-12,8592
9430-FRQOC,Female,0.0,No,Yes,4.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,Yes,2022-06-27,,7437
7639-OPLNG,Male,0.0,Yes,Yes,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,No,2019-02-01,,4999
3074-GQWYX,Male,,No,,,Yes,,,No,No,No,,,No,,,,,357.75,Yes,2023-08-06,,9356
1492-QGCLU,,0.0,Yes,,,,,,Yes,No,Yes,,,Yes,Month-to-month,,Electronic check,,,No,2019-06-01,,3015
6845-RGTYS,Female,0.0,Yes,No,47.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,Yes,2021-11-17,,9970
7328-OWMOM,Female,0.0,No,Yes,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,No,2022-04-19,2023-01-03,3612
4418-LZMSV,Male,0.0,Yes,Yes,13.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,No,2019-04-29,2020-03-19,8997
5155-AZQPB,Female,0.0,Yes,Yes,28.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,No,2020-04-28,2022-06-19,8691
8861-HGGKB,Female,0.0,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,2023-04-29,,6063
1087-GRUYI,Male,0.0,Yes,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,No,2022-07-27,,2096
7065-YUNRY,Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,2019-04-10,,7759
7694-VLBWQ,Male,0.0,Yes,No,67.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,2022-07-04,,7283
2546-KZAAT,Male,0.0,Yes,No,52.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,No,2020-12-27,,8786
0181-RITDD,,0.0,Yes,,,Yes,,,Yes,Yes,Yes,,,Yes,,No,,108.15,,No,2022-07-17,2023-09-13,3030
5989-PGKJB,,,No,,,,,,No,Yes,No,No,No,Yes,,,,,,No,2021-02-06,,3153
4795-KTRTH,Female,1.0,Yes,No,5.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,2019-09-25,,4178
8272-ONJLV,Male,0.0,No,No,12.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184,No,2023-12-15,,4319
1488-PBLJN,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No,2019-08-12,,1027
0308-GIQJT,Male,1.0,No,No,71.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,No,2022-11-13,,2381
3778-FOAQW,Female,0.0,Yes,No,  24.0 ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,No,2020-02-13,,5311
4452-ROHMO,Female,0.0,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,No,2024-02-04,,9702
6481-OGDOO,Male,0.0,Yes,No,67.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.6,6056.15,Yes,2022-03-31,,2155
3090-LETTY,Male,0.0,No,Yes,2.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,No,2019-08-18,2018-11-14,3169
5349-AZPEW,Female,0.0,Yes,Yes,5.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,No,2021-05-13,,8735
3753-TSEMP,Female,0.0,Yes,No,15.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,Yes,2022-11-28,,1352
8305-VHZBZ,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,2023-01-06,,1879
9720-JJJOR,Male,0.0,Yes,Yes,41.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,No,2020-03-19,,9007
8100-HZZLJ,Female,0.0,No,Yes,153,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,No,2023-07-24,,3253
8775-ERLNB,Male,1.0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,No,2020-01-25,,3770
8309-IEYJD,Female,1.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,2023-12-09,2026-03-11,1133
9172-JITSM,Female,0.0,Yes,Yes,26.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes,2020-10-30,,4656
6298-QDFNH,Male,0.0,No,No,22.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.35,1730.35,Yes,2022-01-09,,9934
7398-HPYZQ,Male,0.0,Yes,No,ten,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404,No,2022-01-15,,9868
3546-GHEAE,,,No,,132,,No,,No internet service,No internet service,No internet service,,,No internet service,,,,,,No,2024-05-23,,6772
7361-YPXFS,Female,1.0,No,No,28.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,No,2020-10-28,,7075
6557-BZXLQ,Male,1.0,No,No,16.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,No,2019-11-26,,6791
2550-QHZGP,Male,0.0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,128.6,No,2024-04-28,2027-07-23,7253
7519-JTWQH,,0.0,No,,,,,Fiber optic,No,Yes,Yes,Yes,,Yes,,,,,7455.45,No,2019-08-14,,5669
2538-OIMXF,Female,0.0,No,Yes,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,24.7,No,2020-04-18,,2851
8543-MSDMF,Male,0.0,No,No,3.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,206.15,No,2020-04-18,,8811
9961-JBNMK,Male,1.0,No,No,21.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,2022-06-13,2023-10-31,8914
1170-SASML,Female,0.0,Yes,No,69.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,No,2020-11-13,,2297
4872-JCVCA,Female,,Yes,,71.0,,,,Yes,Yes,Yes,,,No,,,Bank transfer (automatic),,3377.8,No,2021-08-10,2020-09-05,1851
5346-BZCHP,,0.0,Yes,,ten,Yes,,,No internet service,No internet service,No internet service,No internet service,,No internet service,,,,,,No,2023-12-14,,8134
2038-LLMLM,Female,0.0,No,No,48.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,4946.05,No,2020-06-08,2023-01-12,1428
6173-ITPWD,Male,0.0,Yes,No,47.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.35,4065,Yes,2019-07-22,,8263
9734-UYXQI,Female,0.0,No,No,2.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,Yes,2023-05-14,2023-01-21,9835
1216-BGTSP,Male,0.0,No,No,45.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,No,2021-11-11,2024-08-10,1325
4138-NAXED,Male,0.0,No,No,51.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No,2023-04-05,2022-11-21,8189
2189-UXTKY,Female,0.0,Yes,No,22.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.2,1742.75,Yes,2023-11-08,2024-10-24,2193
0744-BIKKF,Male,0.0,No,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,No,2021-10-03,,3611
7483-IQWIB,Male,0.0,Yes,Yes,37.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,No,2020-11-21,,5923
5248-KWLAR,Male,0.0,Yes,Yes,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,No,2019-02-24,,7120
4958-GZWIY,Male,0.0,Yes,Yes,7.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,Yes,2023-07-03,2026-08-07,1811
7996-MHXLW,Female,0.0,No,No,66.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,No,2024-05-10,,1983
7833-PKIHD,Male,0.0,Yes,Yes,51.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,3966.3,No,2022-04-10,,3541
7061-OVMIM,Female,0.0,Yes,Yes,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,No,2022-09-17,2025-04-05,7134
5153-RTHKF,Female,0.0,No,No,34.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,2896.6,No,2019-10-10,,4632
1852-QSWCD,Male,0.0,Yes,Yes,64.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,No,2019-11-19,,3479
4832-VRBMR,Male,1.0,Yes,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,6792.45,No,2023-03-27,,2414
9079-LWTFD,Male,0.0,No,No,47.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2,No,2020-07-21,,9715
6356-ELRKD,Female,0.0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,Yes,2024-04-25,2024-08-29,7336
8624-GIOUT,Female,0.0,No,No,49.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,Yes,2021-03-21,,9871
3392-EHMNK,Female,0.0,Yes,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,No,2020-02-14,,5455
5986-WWXDV,Male,0.0,No,Yes,39.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,No,2019-12-29,,8367
3061-BCKYI,Male,0.0,No,,,,,,No internet service,No internet service,No internet service,,,No internet service,,No,,19.9,,No,2020-11-11,,6757
6179-GJPSO,Female,1.0,No,No,43.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes,2020-11-08,,5725
7901-TBKJX,Male,1.0,No,No,56.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594,No,2023-02-08,,5268
7228-PAQPD,Female,0.0,No,No,14.0,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,No,2021-11-20,,5500
3177-LASXD,Female,0.0,No,No,107,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,2023-03-28,,4711
7746-QYVCO,Male,0.0,Yes,Yes,16.0,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,No,2020-03-02,,6758
5804-HYIEZ,Male,0.0,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,No,2021-10-10,2023-12-08,5431
9919-FZDED,Male,1.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,2023-11-13,,9735
5934-TSSAU,Female,0.0,Yes,Yes,23.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,2023-03-25,,9094
3486-KHMLI,Male,0.0,No,Yes,21.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,No,2023-09-26,,5178
4897-QSUYC,,,No,,  nan ,,,,No internet service,No internet service,No internet service,,,No internet service,,Yes,,,,Yes,2021-02-14,,4563
1084-UQCHV,Male,0.0,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,2023-06-07,,7830
8290-YWKHZ,Female,1.0,Yes,No,32.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931,Yes,2022-11-05,,6779
2955-BJZHG,Male,0.0,Yes,Yes,17.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,2022-01-31,,3085
3806-DXQOM,Female,0.0,No,No,4.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,Yes,2022-09-01,,8504
6784-XYJAE,Female,0.0,No,No,36.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,2019-09-05,,7139
3933-DQPWX,Female,0.0,No,No,50.0,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,No,2021-08-07,2023-04-11,6589
6661-EIPZC,Female,0.0,Yes,Yes,48.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,2020-03-07,,8037
8957-THMOA,Female,0.0,No,Yes,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,2020-05-22,,3034
2251-PYLPB,Male,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,No,2021-10-11,,8198
5555-RNPGT,Male,0.0,No,Yes,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No,2024-03-08,,2097
1057-FOGLZ,Female,0.0,No,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,No,2021-06-22,,8140
9300-RENDD,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,2019-09-05,,6317
0761-AETCS,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes,2023-08-16,2024-11-09,6237
8087-LGYHQ,Male,0.0,No,No,9.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,2020-06-21,,7545
4137-BTIKL,Male,0.0,No,No,2.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,2022-09-10,,3796
2190-BCXEC,Female,0.0,Yes,No,-8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,2020-02-10,2022-02-04,7917
6227-FBDXH,Male,0.0,Yes,No,69.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,2020-06-10,,1230
2153-MREFK,Female,0.0,Yes,No,37.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,2024-05-31,,7243
2911-WDXMV,Male,0.0,No,Yes,18.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No,2023-01-04,,8148
7206-PQBBZ,Male,1.0,Yes,No,11.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,No,2020-08-27,,1031
3106-ULWFW,Female,0.0,Yes,No,-2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,2023-06-14,,7250
0925-VYDLG,Female,0.0,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242,Yes,2023-04-17,,7963
4547-FZJWE,Male,0.0,Yes,Yes,55.0,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157,No,2020-02-17,2022-07-11,5699
7422-WNBTY,Male,0.0,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092,No,2021-05-03,2022-07-03,6440
0842-IWYCP,Female,0.0,No,No,46.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No,2021-07-14,,1534
  3521-HTQTV  ,  Male  ,0.0,  No  ,  No  ,  34.0  ,  Yes  ,  Yes  ,  No  ,  No internet service  ,  No internet service  ,  No internet service  ,  No internet service  ,  No internet service  ,  No internet service  ,  Two year  ,  No  ,  Bank transfer (automatic)  ,26.1,  980.35  ,  No  ,  2023-12-11  ,  2024-02-23  ,  9892  
3744-ZBHON,Female,0.0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No,2023-01-01,,9699
3373-DIUUN,,,Yes,,,,,,No internet service,No internet service,No internet service,,,No internet service,Two year,,,,,No,2023-08-13,,7880
8383-SGHJU,Female,0.0,No,No,140,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No,2021-07-19,,1136
7607-QKKTJ,Male,0.0,Yes,Yes,45.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85,No,2022-12-08,,4871
  7707-PYBBH  ,  Male  ,0.0,  No  ,  No  ,  40.0  ,  Yes  ,  No  ,  DSL  ,  Yes  ,  Yes  ,  No  ,  Yes  ,  No  ,  No  ,  Month-to-month  ,  Yes  ,  Mailed check  ,61.9,  2647.1  ,  No  ,  2019-04-10  ,    ,  8360  
8984-HPEMB,Female,0.0,No,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,No,2019-07-09,,7084
4349-GFQHK,Male,0.0,No,No,1.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes,2020-04-29,2019-08-06,9140
4139-DETXS,Female,0.0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528,No,2021-06-26,,6542
9779-DPNEJ,Female,0.0,Yes,Yes,22.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,No,2021-08-09,2023-11-30,7423
9805-FILKB,Male,0.0,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,845.6,No,2023-06-29,,4036
5793-YOLJN,Female,0.0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,No,2021-01-24,2021-10-28,8314
0673-IGUQO,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No,2023-07-31,,5801
4123-FCVCB,Female,0.0,No,No,12.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,No,2019-08-12,,8199
8819-IMISP,Male,0.0,No,No,31.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.45,2429.1,No,2023-06-06,,2839
7802-EFKNY,Male,0.0,Yes,No,5.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,100.4,Yes,2019-05-17,,3413
8311-UEUAB,Female,0.0,Yes,Yes,67.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,No,2022-03-04,,1790
5858-EAFCZ,Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,No,2021-03-15,,7074
8035-BUYVG,Male,0.0,Yes,No,119,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,Yes,2020-08-03,,7596
1163-ONYEY,Male,0.0,Yes,Yes,41.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,No,2024-06-06,2025-05-25,3552
9787-XVQIU,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.3,75.3,Yes,2022-05-31,,4456
8945-MUQUF,Male,0.0,No,No,51.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,Yes,2023-02-27,2025-07-18,6124
5656-MJEFC,Male,0.0,Yes,Yes,-4,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.15,2032.3,No,2022-05-28,,7800
6082-OQFBA,,0.0,Yes,,,,,,No internet service,No internet service,No internet service,,,No internet service,,,,,,No,2023-03-05,,3726
8051-HJRLT,Female,1.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,Yes,2022-09-04,,5394
8974-OVACP,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,No,2020-07-09,,2669
4010-YLMVT,,,No,,56.0,,,Fiber optic,Yes,Yes,No,,,Yes,,,,,,No,2020-08-22,,8287
1379-FRVEB,Male,0.0,No,Yes,15.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,No,2024-01-20,2023-11-15,8859
8612-GXIDD,Male,0.0,Yes,Yes,12.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.4,313,No,2024-02-14,2025-08-02,7655
6288-CHQJB,Female,0.0,Yes,Yes,54.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,No,2022-03-26,2024-04-09,8338
8160-HOWOX,Female,0.0,No,No,7.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,No,2020-03-21,,7876
3023-GFLBR,Female,0.0,Yes,Yes,33.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.15,2745.7,Yes,2021-06-05,,8520
6648-INWPS,Male,0.0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,341.35,No,2020-11-14,2020-11-03,4863
4223-BKEOR,Female,0.0,No,Yes,21.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,No,2022-10-29,,2849
